dataset,representation,operation,accuracy,convolution_algorithm,classification_algorithm
SelfRegulationSCP1,GADF,element_wise,0.6348122866894198,MiniRocket,Ridge
SelfRegulationSCP1,FIRTS,sum,0.8122866894197952,,Ridge
SelfRegulationSCP1,FIRTS,sum,0.7918088737201365,Rocket,Ridge
SelfRegulationSCP1,FIRTS,sum,0.6860068259385665,MiniRocket,Ridge
SelfRegulationSCP1,FIRTS,subtraction,0.7815699658703071,,Ridge
SelfRegulationSCP1,FIRTS,subtraction,0.7679180887372014,Rocket,Ridge
SelfRegulationSCP1,FIRTS,subtraction,0.621160409556314,MiniRocket,Ridge
SelfRegulationSCP1,FIRTS,dot_product,0.6552901023890785,,Ridge
SelfRegulationSCP1,FIRTS,dot_product,0.6450511945392492,Rocket,Ridge
SelfRegulationSCP1,FIRTS,dot_product,0.5733788395904437,MiniRocket,Ridge
SelfRegulationSCP1,FIRTS,element_wise,0.6723549488054608,,Ridge
SelfRegulationSCP1,FIRTS,element_wise,0.5597269624573379,Rocket,Ridge
SelfRegulationSCP1,FIRTS,element_wise,0.5938566552901023,MiniRocket,Ridge
SelfRegulationSCP1,CWT,sum,0.7372013651877133,,Ridge
SelfRegulationSCP1,CWT,sum,0.7440273037542662,Rocket,Ridge
SelfRegulationSCP1,CWT,sum,0.5802047781569966,MiniRocket,Ridge
SelfRegulationSCP1,CWT,subtraction,0.6996587030716723,,Ridge
SelfRegulationSCP1,CWT,subtraction,0.7201365187713311,Rocket,Ridge
SelfRegulationSCP1,CWT,subtraction,0.5358361774744027,MiniRocket,Ridge
SelfRegulationSCP1,CWT,dot_product,0.515358361774744,,Ridge
SelfRegulationSCP1,CWT,dot_product,0.5870307167235495,Rocket,Ridge
SelfRegulationSCP1,CWT,dot_product,0.5392491467576792,MiniRocket,Ridge
SelfRegulationSCP1,CWT,element_wise,0.5733788395904437,,Ridge
SelfRegulationSCP1,CWT,element_wise,0.6313993174061433,Rocket,Ridge
SelfRegulationSCP1,CWT,element_wise,0.5665529010238908,MiniRocket,Ridge
SelfRegulationSCP2,RP,sum,0.5,,Ridge
SelfRegulationSCP2,RP,sum,0.4888888888888889,Rocket,Ridge
SelfRegulationSCP2,RP,sum,0.4666666666666667,MiniRocket,Ridge
SelfRegulationSCP2,RP,subtraction,0.4777777777777778,,Ridge
SelfRegulationSCP2,RP,subtraction,0.5611111111111111,Rocket,Ridge
SelfRegulationSCP2,RP,subtraction,0.4388888888888889,MiniRocket,Ridge
SelfRegulationSCP2,RP,dot_product,0.5444444444444444,,Ridge
SelfRegulationSCP2,RP,dot_product,0.4333333333333333,Rocket,Ridge
SelfRegulationSCP2,RP,dot_product,0.4777777777777778,MiniRocket,Ridge
SelfRegulationSCP2,RP,element_wise,0.4833333333333333,,Ridge
SelfRegulationSCP2,RP,element_wise,0.5888888888888889,Rocket,Ridge
SelfRegulationSCP2,RP,element_wise,0.5222222222222223,MiniRocket,Ridge
SelfRegulationSCP2,MTF,sum,0.4944444444444444,,Ridge
SelfRegulationSCP2,MTF,sum,0.5055555555555555,Rocket,Ridge
SelfRegulationSCP2,MTF,sum,0.4722222222222222,MiniRocket,Ridge
SelfRegulationSCP2,MTF,subtraction,0.4611111111111111,,Ridge
SelfRegulationSCP2,MTF,subtraction,0.4611111111111111,Rocket,Ridge
SelfRegulationSCP2,MTF,subtraction,0.45,MiniRocket,Ridge
SelfRegulationSCP2,MTF,dot_product,0.4444444444444444,,Ridge
SelfRegulationSCP2,MTF,dot_product,0.5833333333333334,Rocket,Ridge
SelfRegulationSCP2,MTF,dot_product,0.5055555555555555,MiniRocket,Ridge
SelfRegulationSCP2,MTF,element_wise,0.5,,Ridge
SelfRegulationSCP2,MTF,element_wise,0.4888888888888889,Rocket,Ridge
SelfRegulationSCP2,MTF,element_wise,0.4722222222222222,MiniRocket,Ridge
SelfRegulationSCP2,GASF,sum,0.4833333333333333,,Ridge
SelfRegulationSCP2,GASF,sum,0.5111111111111111,Rocket,Ridge
SelfRegulationSCP2,GASF,sum,0.4944444444444444,MiniRocket,Ridge
SelfRegulationSCP2,GASF,subtraction,0.4888888888888889,,Ridge
SelfRegulationSCP2,GASF,subtraction,0.4722222222222222,Rocket,Ridge
SelfRegulationSCP2,GASF,subtraction,0.4833333333333333,MiniRocket,Ridge
SelfRegulationSCP2,GASF,dot_product,0.5111111111111111,,Ridge
SelfRegulationSCP2,GASF,dot_product,0.5222222222222223,Rocket,Ridge
SelfRegulationSCP2,GASF,dot_product,0.4833333333333333,MiniRocket,Ridge
SelfRegulationSCP2,GASF,element_wise,0.5055555555555555,,Ridge
SelfRegulationSCP2,GASF,element_wise,0.4666666666666667,Rocket,Ridge
SelfRegulationSCP2,GASF,element_wise,0.5444444444444444,MiniRocket,Ridge
SelfRegulationSCP2,GADF,sum,0.5722222222222222,,Ridge
SelfRegulationSCP2,GADF,sum,0.5,Rocket,Ridge
SelfRegulationSCP2,GADF,sum,0.55,MiniRocket,Ridge
SelfRegulationSCP2,GADF,subtraction,0.4722222222222222,,Ridge
SelfRegulationSCP2,GADF,subtraction,0.5666666666666667,Rocket,Ridge
SelfRegulationSCP2,GADF,subtraction,0.5333333333333333,MiniRocket,Ridge
SelfRegulationSCP2,GADF,dot_product,0.4944444444444444,,Ridge
SelfRegulationSCP2,GADF,dot_product,0.5333333333333333,Rocket,Ridge
SelfRegulationSCP2,GADF,dot_product,0.4666666666666667,MiniRocket,Ridge
SelfRegulationSCP2,GADF,element_wise,0.4611111111111111,,Ridge
SelfRegulationSCP2,GADF,element_wise,0.45,Rocket,Ridge
SelfRegulationSCP2,GADF,element_wise,0.4388888888888889,MiniRocket,Ridge
SelfRegulationSCP2,FIRTS,sum,0.4833333333333333,,Ridge
SelfRegulationSCP2,FIRTS,sum,0.5055555555555555,Rocket,Ridge
SelfRegulationSCP2,FIRTS,sum,0.5,MiniRocket,Ridge
SelfRegulationSCP2,FIRTS,subtraction,0.5222222222222223,,Ridge
SelfRegulationSCP2,FIRTS,subtraction,0.4777777777777778,Rocket,Ridge
SelfRegulationSCP2,FIRTS,subtraction,0.5277777777777778,MiniRocket,Ridge
SelfRegulationSCP2,FIRTS,dot_product,0.4833333333333333,,Ridge
SelfRegulationSCP2,FIRTS,dot_product,0.5277777777777778,Rocket,Ridge
SelfRegulationSCP2,FIRTS,dot_product,0.4777777777777778,MiniRocket,Ridge
SelfRegulationSCP2,FIRTS,element_wise,0.4944444444444444,,Ridge
SelfRegulationSCP2,FIRTS,element_wise,0.6222222222222222,Rocket,Ridge
SelfRegulationSCP2,FIRTS,element_wise,0.5222222222222223,MiniRocket,Ridge
SelfRegulationSCP2,CWT,sum,0.4722222222222222,,Ridge
SelfRegulationSCP2,CWT,sum,0.4888888888888889,Rocket,Ridge
SelfRegulationSCP2,CWT,sum,0.5222222222222223,MiniRocket,Ridge
SelfRegulationSCP2,CWT,subtraction,0.4666666666666667,,Ridge
SelfRegulationSCP2,CWT,subtraction,0.5222222222222223,Rocket,Ridge
SelfRegulationSCP2,CWT,subtraction,0.5333333333333333,MiniRocket,Ridge
SelfRegulationSCP2,CWT,dot_product,0.5222222222222223,,Ridge
SelfRegulationSCP2,CWT,dot_product,0.5,Rocket,Ridge
SelfRegulationSCP2,CWT,dot_product,0.4777777777777778,MiniRocket,Ridge
SelfRegulationSCP2,CWT,element_wise,0.5277777777777778,,Ridge
SelfRegulationSCP2,CWT,element_wise,0.5111111111111111,Rocket,Ridge
SelfRegulationSCP2,CWT,element_wise,0.5222222222222223,MiniRocket,Ridge
StandWalkJump,RP,sum,0.4,,Ridge
StandWalkJump,RP,sum,0.6666666666666666,Rocket,Ridge
StandWalkJump,RP,sum,0.6,MiniRocket,Ridge
StandWalkJump,RP,subtraction,0.4666666666666667,,Ridge
StandWalkJump,RP,subtraction,0.6,Rocket,Ridge
StandWalkJump,RP,subtraction,0.6,MiniRocket,Ridge
StandWalkJump,RP,dot_product,0.7333333333333333,,Ridge
StandWalkJump,RP,dot_product,0.4,Rocket,Ridge
StandWalkJump,RP,dot_product,0.4,MiniRocket,Ridge
StandWalkJump,RP,element_wise,0.6666666666666666,,Ridge
StandWalkJump,RP,element_wise,0.6,Rocket,Ridge
StandWalkJump,RP,element_wise,0.6,MiniRocket,Ridge
StandWalkJump,MTF,sum,0.6666666666666666,,Ridge
StandWalkJump,MTF,sum,0.6666666666666666,Rocket,Ridge
StandWalkJump,MTF,sum,0.4666666666666667,MiniRocket,Ridge
StandWalkJump,MTF,subtraction,0.4666666666666667,,Ridge
StandWalkJump,MTF,subtraction,0.5333333333333333,Rocket,Ridge
StandWalkJump,MTF,subtraction,0.4,MiniRocket,Ridge
StandWalkJump,MTF,dot_product,0.6,,Ridge
StandWalkJump,MTF,dot_product,0.4,Rocket,Ridge
StandWalkJump,MTF,dot_product,0.5333333333333333,MiniRocket,Ridge
StandWalkJump,MTF,element_wise,0.4666666666666667,,Ridge
StandWalkJump,MTF,element_wise,0.5333333333333333,Rocket,Ridge
StandWalkJump,MTF,element_wise,0.5333333333333333,MiniRocket,Ridge
StandWalkJump,GASF,sum,0.5333333333333333,,Ridge
StandWalkJump,GASF,sum,0.3333333333333333,Rocket,Ridge
StandWalkJump,GASF,sum,0.4666666666666667,MiniRocket,Ridge
StandWalkJump,GASF,subtraction,0.4666666666666667,,Ridge
StandWalkJump,GASF,subtraction,0.4666666666666667,Rocket,Ridge
StandWalkJump,GASF,subtraction,0.5333333333333333,MiniRocket,Ridge
StandWalkJump,GASF,dot_product,0.5333333333333333,,Ridge
StandWalkJump,GASF,dot_product,0.3333333333333333,Rocket,Ridge
StandWalkJump,GASF,dot_product,0.2,MiniRocket,Ridge
StandWalkJump,GASF,element_wise,0.5333333333333333,,Ridge
StandWalkJump,GASF,element_wise,0.4,Rocket,Ridge
StandWalkJump,GASF,element_wise,0.4666666666666667,MiniRocket,Ridge
StandWalkJump,GADF,sum,0.4666666666666667,,Ridge
StandWalkJump,GADF,sum,0.3333333333333333,Rocket,Ridge
StandWalkJump,GADF,sum,0.4666666666666667,MiniRocket,Ridge
StandWalkJump,GADF,subtraction,0.3333333333333333,,Ridge
StandWalkJump,GADF,subtraction,0.5333333333333333,Rocket,Ridge
StandWalkJump,GADF,subtraction,0.5333333333333333,MiniRocket,Ridge
StandWalkJump,GADF,dot_product,0.4,,Ridge
StandWalkJump,GADF,dot_product,0.6,Rocket,Ridge
StandWalkJump,GADF,dot_product,0.4666666666666667,MiniRocket,Ridge
StandWalkJump,GADF,element_wise,0.3333333333333333,,Ridge
StandWalkJump,GADF,element_wise,0.4,Rocket,Ridge
StandWalkJump,GADF,element_wise,0.4666666666666667,MiniRocket,Ridge
StandWalkJump,FIRTS,sum,0.5333333333333333,,Ridge
StandWalkJump,FIRTS,sum,0.6666666666666666,Rocket,Ridge
StandWalkJump,FIRTS,sum,0.7333333333333333,MiniRocket,Ridge
StandWalkJump,FIRTS,subtraction,0.4666666666666667,,Ridge
StandWalkJump,FIRTS,subtraction,0.5333333333333333,Rocket,Ridge
StandWalkJump,FIRTS,subtraction,0.5333333333333333,MiniRocket,Ridge
StandWalkJump,FIRTS,dot_product,0.6,,Ridge
StandWalkJump,FIRTS,dot_product,0.4,Rocket,Ridge
StandWalkJump,FIRTS,dot_product,0.3333333333333333,MiniRocket,Ridge
StandWalkJump,FIRTS,element_wise,0.7333333333333333,,Ridge
StandWalkJump,FIRTS,element_wise,0.6,Rocket,Ridge
StandWalkJump,FIRTS,element_wise,0.5333333333333333,MiniRocket,Ridge
StandWalkJump,CWT,sum,0.4666666666666667,,Ridge
StandWalkJump,CWT,sum,0.5333333333333333,Rocket,Ridge
StandWalkJump,CWT,sum,0.5333333333333333,MiniRocket,Ridge
StandWalkJump,CWT,subtraction,0.4,,Ridge
StandWalkJump,CWT,subtraction,0.8,Rocket,Ridge
StandWalkJump,CWT,subtraction,0.6,MiniRocket,Ridge
StandWalkJump,CWT,dot_product,0.2666666666666666,,Ridge
StandWalkJump,CWT,dot_product,0.3333333333333333,Rocket,Ridge
StandWalkJump,CWT,dot_product,0.1333333333333333,MiniRocket,Ridge
StandWalkJump,CWT,element_wise,0.6666666666666666,,Ridge
StandWalkJump,CWT,element_wise,0.4666666666666667,Rocket,Ridge
StandWalkJump,CWT,element_wise,0.6,MiniRocket,Ridge
UWaveGestureLibrary,RP,sum,0.39375,,Ridge
UWaveGestureLibrary,RP,sum,0.484375,Rocket,Ridge
UWaveGestureLibrary,RP,sum,0.38125,MiniRocket,Ridge
UWaveGestureLibrary,RP,subtraction,0.43125,,Ridge
UWaveGestureLibrary,RP,subtraction,0.509375,Rocket,Ridge
UWaveGestureLibrary,RP,subtraction,0.33125,MiniRocket,Ridge
UWaveGestureLibrary,RP,dot_product,0.36875,,Ridge
UWaveGestureLibrary,RP,dot_product,0.4125,Rocket,Ridge
UWaveGestureLibrary,RP,dot_product,0.28125,MiniRocket,Ridge
UWaveGestureLibrary,RP,element_wise,0.35625,,Ridge
UWaveGestureLibrary,RP,element_wise,0.41875,Rocket,Ridge
UWaveGestureLibrary,RP,element_wise,0.346875,MiniRocket,Ridge
UWaveGestureLibrary,MTF,sum,0.40625,,Ridge
UWaveGestureLibrary,MTF,sum,0.4625,Rocket,Ridge
UWaveGestureLibrary,MTF,sum,0.346875,MiniRocket,Ridge
UWaveGestureLibrary,MTF,subtraction,0.425,,Ridge
UWaveGestureLibrary,MTF,subtraction,0.525,Rocket,Ridge
UWaveGestureLibrary,MTF,subtraction,0.328125,MiniRocket,Ridge
UWaveGestureLibrary,MTF,dot_product,0.33125,,Ridge
UWaveGestureLibrary,MTF,dot_product,0.340625,Rocket,Ridge
UWaveGestureLibrary,MTF,dot_product,0.28125,MiniRocket,Ridge
UWaveGestureLibrary,MTF,element_wise,0.33125,,Ridge
UWaveGestureLibrary,MTF,element_wise,0.3375,Rocket,Ridge
UWaveGestureLibrary,MTF,element_wise,0.35625,MiniRocket,Ridge
UWaveGestureLibrary,GASF,sum,0.48125,,Ridge
UWaveGestureLibrary,GASF,sum,0.590625,Rocket,Ridge
UWaveGestureLibrary,GASF,sum,0.403125,MiniRocket,Ridge
UWaveGestureLibrary,GASF,subtraction,0.49375,,Ridge
UWaveGestureLibrary,GASF,subtraction,0.55625,Rocket,Ridge
UWaveGestureLibrary,GASF,subtraction,0.403125,MiniRocket,Ridge
UWaveGestureLibrary,GASF,dot_product,0.321875,,Ridge
UWaveGestureLibrary,GASF,dot_product,0.459375,Rocket,Ridge
UWaveGestureLibrary,GASF,dot_product,0.340625,MiniRocket,Ridge
UWaveGestureLibrary,GASF,element_wise,0.459375,,Ridge
UWaveGestureLibrary,GASF,element_wise,0.484375,Rocket,Ridge
UWaveGestureLibrary,GASF,element_wise,0.31875,MiniRocket,Ridge
UWaveGestureLibrary,GADF,sum,0.51875,,Ridge
UWaveGestureLibrary,GADF,sum,0.7375,Rocket,Ridge
UWaveGestureLibrary,GADF,sum,0.5625,MiniRocket,Ridge
UWaveGestureLibrary,GADF,subtraction,0.5,,Ridge
UWaveGestureLibrary,GADF,subtraction,0.6875,Rocket,Ridge
UWaveGestureLibrary,GADF,subtraction,0.55,MiniRocket,Ridge
UWaveGestureLibrary,GADF,dot_product,0.203125,,Ridge
UWaveGestureLibrary,GADF,dot_product,0.55625,Rocket,Ridge
UWaveGestureLibrary,GADF,dot_product,0.378125,MiniRocket,Ridge
UWaveGestureLibrary,GADF,element_wise,0.365625,,Ridge
UWaveGestureLibrary,GADF,element_wise,0.521875,Rocket,Ridge
UWaveGestureLibrary,GADF,element_wise,0.41875,MiniRocket,Ridge
UWaveGestureLibrary,FIRTS,sum,0.6,,Ridge
UWaveGestureLibrary,FIRTS,sum,0.703125,Rocket,Ridge
UWaveGestureLibrary,FIRTS,sum,0.4875,MiniRocket,Ridge
UWaveGestureLibrary,FIRTS,subtraction,0.56875,,Ridge
UWaveGestureLibrary,FIRTS,subtraction,0.678125,Rocket,Ridge
UWaveGestureLibrary,FIRTS,subtraction,0.5375,MiniRocket,Ridge
UWaveGestureLibrary,FIRTS,dot_product,0.54375,,Ridge
UWaveGestureLibrary,FIRTS,dot_product,0.65,Rocket,Ridge
UWaveGestureLibrary,FIRTS,dot_product,0.390625,MiniRocket,Ridge
UWaveGestureLibrary,FIRTS,element_wise,0.49375,,Ridge
UWaveGestureLibrary,FIRTS,element_wise,0.496875,Rocket,Ridge
UWaveGestureLibrary,FIRTS,element_wise,0.30625,MiniRocket,Ridge
UWaveGestureLibrary,CWT,sum,0.446875,,Ridge
UWaveGestureLibrary,CWT,sum,0.628125,Rocket,Ridge
UWaveGestureLibrary,CWT,sum,0.565625,MiniRocket,Ridge
UWaveGestureLibrary,CWT,subtraction,0.484375,,Ridge
UWaveGestureLibrary,CWT,subtraction,0.65,Rocket,Ridge
UWaveGestureLibrary,CWT,subtraction,0.56875,MiniRocket,Ridge
UWaveGestureLibrary,CWT,dot_product,0.25,,Ridge
UWaveGestureLibrary,CWT,dot_product,0.484375,Rocket,Ridge
UWaveGestureLibrary,CWT,dot_product,0.365625,MiniRocket,Ridge
UWaveGestureLibrary,CWT,element_wise,0.215625,,Ridge
UWaveGestureLibrary,CWT,element_wise,0.528125,Rocket,Ridge
UWaveGestureLibrary,CWT,element_wise,0.471875,MiniRocket,Ridge
>>>>>>> new_branch,,,,,
Heartbeat,RP,dot_product,1.0,,Ridge
Heartbeat,GASF,dot_product,1.0,,Ridge
Heartbeat,FIRTS,dot_product,1.0,,Ridge
Heartbeat,CWT,dot_product,1.0,,Ridge
EigenWorms,RP,sum,1.0,,Ridge
EigenWorms,RP,sum,1.0,Rocket,Ridge
EigenWorms,RP,sum,1.0,MiniRocket,Ridge
EigenWorms,RP,subtraction,1.0,,Ridge
EigenWorms,RP,subtraction,1.0,Rocket,Ridge
EigenWorms,RP,subtraction,1.0,MiniRocket,Ridge
LSST,RP,sum,1.0,,Ridge
LSST,RP,sum,1.0,Rocket,Ridge
LSST,RP,sum,1.0,MiniRocket,Ridge
LSST,RP,subtraction,1.0,,Ridge
LSST,RP,subtraction,1.0,Rocket,Ridge
LSST,RP,subtraction,1.0,MiniRocket,Ridge
MotorImagery,RP,sum,0.5,,Ridge
MotorImagery,RP,sum,0.25,Rocket,Ridge
MotorImagery,RP,sum,0.5,MiniRocket,Ridge
MotorImagery,RP,subtraction,0.5,,Ridge
MotorImagery,RP,subtraction,0.25,Rocket,Ridge
MotorImagery,RP,subtraction,0.5,MiniRocket,Ridge
PEMS-SF,RP,sum,0.0,,Ridge
PEMS-SF,RP,sum,0.0,Rocket,Ridge
PEMS-SF,RP,sum,0.0,MiniRocket,Ridge
PEMS-SF,RP,subtraction,0.0,,Ridge
PEMS-SF,RP,subtraction,0.0,Rocket,Ridge
PEMS-SF,RP,subtraction,0.0,MiniRocket,Ridge
PhonemeSpectra,RP,sum,1.0,,Ridge
PhonemeSpectra,RP,sum,1.0,Rocket,Ridge
PhonemeSpectra,RP,sum,1.0,MiniRocket,Ridge
PhonemeSpectra,RP,subtraction,1.0,,Ridge
PhonemeSpectra,RP,subtraction,1.0,Rocket,Ridge
PhonemeSpectra,RP,subtraction,1.0,MiniRocket,Ridge
SpokenArabicDigits,RP,sum,1.0,,Ridge
SpokenArabicDigits,RP,sum,1.0,Rocket,Ridge
SpokenArabicDigits,RP,sum,1.0,MiniRocket,Ridge
SpokenArabicDigits,RP,subtraction,1.0,,Ridge
SpokenArabicDigits,RP,subtraction,1.0,Rocket,Ridge
SpokenArabicDigits,RP,subtraction,1.0,MiniRocket,Ridge
DuckDuckGeese,RP,dot_product,0.2,MiniRocket,Ridge
DuckDuckGeese,MTF,dot_product,0.22,MiniRocket,Ridge
DuckDuckGeese,GADF,dot_product,0.2,,Ridge
DuckDuckGeese,GADF,dot_product,0.24,Rocket,Ridge
DuckDuckGeese,GADF,dot_product,0.22,MiniRocket,Ridge
DuckDuckGeese,FIRTS,element_wise,0.22,MiniRocket,Ridge
DuckDuckGeese,CWT,dot_product,0.2,,Ridge
DuckDuckGeese,CWT,dot_product,0.24,Rocket,Ridge
DuckDuckGeese,CWT,dot_product,0.2,MiniRocket,Ridge
DuckDuckGeese,CWT,element_wise,0.2,,Ridge
DuckDuckGeese,CWT,element_wise,0.2,Rocket,Ridge
EigenWorms,RP,dot_product,0.4198473282442748,,Ridge
EigenWorms,RP,dot_product,0.4198473282442748,Rocket,Ridge
EigenWorms,RP,dot_product,0.4198473282442748,MiniRocket,Ridge
EigenWorms,RP,element_wise,0.4198473282442748,,Ridge
EigenWorms,RP,element_wise,0.4198473282442748,Rocket,Ridge
EigenWorms,RP,element_wise,0.4198473282442748,MiniRocket,Ridge
EigenWorms,MTF,sum,0.4198473282442748,,Ridge
EigenWorms,MTF,sum,0.4122137404580153,Rocket,Ridge
EigenWorms,MTF,sum,0.4198473282442748,MiniRocket,Ridge
EigenWorms,MTF,subtraction,0.4198473282442748,,Ridge
EigenWorms,MTF,subtraction,0.3893129770992366,Rocket,Ridge
EigenWorms,MTF,subtraction,0.4122137404580153,MiniRocket,Ridge
EigenWorms,MTF,dot_product,0.4198473282442748,,Ridge
EigenWorms,MTF,dot_product,0.4198473282442748,Rocket,Ridge
EigenWorms,MTF,dot_product,0.4198473282442748,MiniRocket,Ridge
EigenWorms,MTF,element_wise,0.4198473282442748,,Ridge
EigenWorms,MTF,element_wise,0.3969465648854962,Rocket,Ridge
EigenWorms,MTF,element_wise,0.4198473282442748,MiniRocket,Ridge
JapaneseVowels,RP,sum,0.4,,Ridge
JapaneseVowels,RP,sum,0.3945945945945946,Rocket,Ridge
JapaneseVowels,RP,sum,0.2756756756756757,MiniRocket,Ridge
JapaneseVowels,RP,subtraction,0.4054054054054054,,Ridge
JapaneseVowels,RP,subtraction,0.4081081081081081,Rocket,Ridge
JapaneseVowels,RP,subtraction,0.3054054054054054,MiniRocket,Ridge
JapaneseVowels,RP,dot_product,0.0432432432432432,,Ridge
JapaneseVowels,RP,dot_product,0.0837837837837837,Rocket,Ridge
JapaneseVowels,RP,dot_product,0.0837837837837837,MiniRocket,Ridge
JapaneseVowels,RP,element_wise,0.227027027027027,,Ridge
JapaneseVowels,RP,element_wise,0.1810810810810811,Rocket,Ridge
JapaneseVowels,RP,element_wise,0.1567567567567567,MiniRocket,Ridge
JapaneseVowels,MTF,sum,0.4,,Ridge
JapaneseVowels,MTF,sum,0.3810810810810811,Rocket,Ridge
JapaneseVowels,MTF,sum,0.254054054054054,MiniRocket,Ridge
JapaneseVowels,MTF,subtraction,0.3918918918918919,,Ridge
JapaneseVowels,MTF,subtraction,0.3243243243243243,Rocket,Ridge
JapaneseVowels,MTF,subtraction,0.2324324324324324,MiniRocket,Ridge
JapaneseVowels,MTF,dot_product,0.0621621621621621,,Ridge
JapaneseVowels,MTF,dot_product,0.0837837837837837,Rocket,Ridge
JapaneseVowels,MTF,dot_product,0.0837837837837837,MiniRocket,Ridge
JapaneseVowels,MTF,element_wise,0.2108108108108108,,Ridge
JapaneseVowels,MTF,element_wise,0.1702702702702702,Rocket,Ridge
JapaneseVowels,MTF,element_wise,0.1567567567567567,MiniRocket,Ridge
JapaneseVowels,GASF,sum,0.4135135135135135,,Ridge
JapaneseVowels,GASF,sum,0.4216216216216216,Rocket,Ridge
JapaneseVowels,GASF,sum,0.2459459459459459,MiniRocket,Ridge
JapaneseVowels,GASF,subtraction,0.4621621621621621,,Ridge
JapaneseVowels,GASF,subtraction,0.4162162162162162,Rocket,Ridge
JapaneseVowels,GASF,subtraction,0.3837837837837838,MiniRocket,Ridge
JapaneseVowels,GASF,dot_product,0.0486486486486486,,Ridge
JapaneseVowels,GASF,dot_product,0.0837837837837837,Rocket,Ridge
JapaneseVowels,GASF,dot_product,0.0837837837837837,MiniRocket,Ridge
JapaneseVowels,GASF,element_wise,0.2432432432432432,,Ridge
JapaneseVowels,GASF,element_wise,0.254054054054054,Rocket,Ridge
JapaneseVowels,GASF,element_wise,0.1729729729729729,MiniRocket,Ridge
JapaneseVowels,GADF,sum,0.3405405405405405,,Ridge
JapaneseVowels,GADF,sum,0.4054054054054054,Rocket,Ridge
JapaneseVowels,GADF,sum,0.2054054054054054,MiniRocket,Ridge
JapaneseVowels,GADF,subtraction,0.4756756756756757,,Ridge
JapaneseVowels,GADF,subtraction,0.4648648648648649,Rocket,Ridge
JapaneseVowels,GADF,subtraction,0.4189189189189189,MiniRocket,Ridge
JapaneseVowels,GADF,dot_product,0.1351351351351351,,Ridge
JapaneseVowels,GADF,dot_product,0.0837837837837837,Rocket,Ridge
JapaneseVowels,GADF,dot_product,0.0837837837837837,MiniRocket,Ridge
JapaneseVowels,GADF,element_wise,0.1945945945945946,,Ridge
JapaneseVowels,GADF,element_wise,0.2108108108108108,Rocket,Ridge
JapaneseVowels,GADF,element_wise,0.1621621621621621,MiniRocket,Ridge
JapaneseVowels,FIRTS,sum,0.4378378378378378,,Ridge
JapaneseVowels,FIRTS,sum,0.4648648648648649,Rocket,Ridge
JapaneseVowels,FIRTS,sum,0.2864864864864865,MiniRocket,Ridge
JapaneseVowels,FIRTS,subtraction,0.4189189189189189,,Ridge
JapaneseVowels,FIRTS,subtraction,0.4162162162162162,Rocket,Ridge
JapaneseVowels,FIRTS,subtraction,0.3108108108108108,MiniRocket,Ridge
JapaneseVowels,FIRTS,dot_product,0.1756756756756756,,Ridge
JapaneseVowels,FIRTS,dot_product,0.0837837837837837,Rocket,Ridge
JapaneseVowels,FIRTS,dot_product,0.0837837837837837,MiniRocket,Ridge
JapaneseVowels,FIRTS,element_wise,0.1783783783783784,,Ridge
JapaneseVowels,FIRTS,element_wise,0.2108108108108108,Rocket,Ridge
JapaneseVowels,FIRTS,element_wise,0.254054054054054,MiniRocket,Ridge
JapaneseVowels,CWT,sum,0.2486486486486486,,Ridge
JapaneseVowels,CWT,sum,0.2486486486486486,Rocket,Ridge
JapaneseVowels,CWT,sum,0.1756756756756756,MiniRocket,Ridge
JapaneseVowels,CWT,subtraction,0.3702702702702702,,Ridge
JapaneseVowels,CWT,subtraction,0.3972972972972973,Rocket,Ridge
JapaneseVowels,CWT,subtraction,0.3756756756756756,MiniRocket,Ridge
JapaneseVowels,CWT,dot_product,0.1216216216216216,,Ridge
JapaneseVowels,CWT,dot_product,0.0837837837837837,Rocket,Ridge
JapaneseVowels,CWT,dot_product,0.0837837837837837,MiniRocket,Ridge
JapaneseVowels,CWT,element_wise,0.1459459459459459,,Ridge
JapaneseVowels,CWT,element_wise,0.1648648648648648,Rocket,Ridge
JapaneseVowels,CWT,element_wise,0.1027027027027027,MiniRocket,Ridge
CharacterTrajectories,RP,sum,0.9025069637883008,,Ridge
CharacterTrajectories,RP,sum,0.9672701949860724,Rocket,Ridge
CharacterTrajectories,RP,sum,0.9589136490250696,MiniRocket,Ridge
CharacterTrajectories,RP,subtraction,0.6058495821727019,,Ridge
CharacterTrajectories,RP,subtraction,0.6824512534818942,Rocket,Ridge
CharacterTrajectories,RP,subtraction,0.6441504178272981,MiniRocket,Ridge
CharacterTrajectories,RP,dot_product,0.8356545961002786,,Ridge
CharacterTrajectories,RP,dot_product,0.9192200557103064,Rocket,Ridge
CharacterTrajectories,RP,dot_product,0.913649025069638,MiniRocket,Ridge
CharacterTrajectories,RP,element_wise,0.8530640668523677,,Ridge
CharacterTrajectories,RP,element_wise,0.9094707520891364,Rocket,Ridge
CharacterTrajectories,RP,element_wise,0.8683844011142061,MiniRocket,Ridge
CharacterTrajectories,MTF,sum,0.8809192200557103,,Ridge
CharacterTrajectories,MTF,sum,0.9498607242339832,Rocket,Ridge
CharacterTrajectories,MTF,sum,0.9178272980501392,MiniRocket,Ridge
CharacterTrajectories,MTF,subtraction,0.5612813370473537,,Ridge
